dominant_expert_agreement,jensen_shannon_divergence,layer_index,layer_name,normalized_route_entropy_a,normalized_route_entropy_b,route_entropy_a,route_entropy_b,seed_a,seed_b,token_top1_agreement
1,4.9263806487555035e-06,1,model.14.m.1,0.9999995741932536,0.9999876312796553,1.0986118208715856,1.098598700239944,1,2,0.180625
1,0.00030915624381996,2,model.20.m.0,0.9986346715384916,0.9999181986573632,1.0971123220422283,1.0985224207078594,1,2,0.61125
0,5.364162980799753e-07,3,model.20.m.1,0.9999997514584187,0.9999990866729255,1.0986120156172743,1.0986112852757621,1,2,0.194375
1,8.00872225308185e-09,4,model.23.m.0,0.999999982054502,0.9999999496082211,1.0986122689529652,1.0986122333070822,1,2,1.0
0,5.1781213613935e-09,5,model.23.m.1,0.9999999995817295,0.9999999952971693,1.0986122882085927,1.0986122835015222,1,2,0.0
1,5.828050642530682e-06,0,model.14.m.0,0.9999618088831395,0.9999943338834325,1.0985703314378088,1.0986060638028197,1,2,0.25875
0,3.875112246025164e-06,1,model.14.m.1,0.9999996955638422,0.999992567437653,1.0986119542108057,1.098604123163779,1,2,0.1925
1,0.00032147106394992157,2,model.20.m.0,0.9988554470421003,0.9999625068716018,1.0973548687235297,1.098571098256511,1,2,0.666875
0,4.6126016322579585e-07,3,model.20.m.1,0.9999997649348181,0.9999990962497879,1.0986120304226124,1.0986112957970209,1,2,0.19875
1,7.99550939589418e-09,4,model.23.m.0,0.9999999767094337,0.99999994962753,1.0986122630808075,1.0986122333282953,1,2,1.0
0,5.210485436231488e-09,5,model.23.m.1,1.0000000022284643,0.9999999953113458,1.098612291116328,1.0986122835170966,1,2,0.0
1,2.719763874205533e-06,0,model.14.m.0,0.9999640784234607,0.9999886210363665,1.0985728247826954,1.0985997875988298,1,2,0.29
0,4.409077458650582e-06,1,model.14.m.1,0.9999998542656683,0.9999911307493223,1.098612128562582,1.098602544800324,1,2,0.166875
1,0.00045779149450670764,2,model.20.m.0,0.9983481097551806,0.9999490308916278,1.0967975017456202,1.0985562933793096,1,2,0.663125
1,3.882268712870939e-07,3,model.20.m.1,0.9999997768477937,0.9999991072342337,1.0986120435103537,1.098611307864668,1,2,0.270625
1,7.978726876108498e-09,4,model.23.m.0,0.9999999795521655,0.9999999468951837,1.0986122662038675,1.098612230326506,1,2,1.0
0,5.232659451303772e-09,5,model.23.m.1,0.9999999995427442,0.9999999926272136,1.098612288165763,1.098612280568276,1,2,0.0
1,6.011414220607366e-06,0,model.14.m.0,0.9999627621989415,0.9999930489933867,1.098571378762264,1.0986046522068258,1,2,0.37875
0,2.825695470822832e-06,1,model.14.m.1,0.9999999115950807,0.9999940931865908,1.098612191545379,1.0986057993703116,1,2,0.248125
1,0.0003083772666168964,2,model.20.m.0,0.9986020824714887,0.9999104309523213,1.0970765192927427,1.0985138870116458,1,2,0.564375
0,4.114113869697981e-07,3,model.20.m.1,0.9999997746198946,0.9999990962658877,1.0986120410627565,1.0986112958147083,1,2,0.21625
1,8.01551979934842e-09,4,model.23.m.0,0.9999999737389205,0.999999946901081,1.098612259817365,1.0986122303329848,1,2,1.0
0,5.194368004103317e-09,5,model.23.m.1,0.99999999955881,0.99999999264571,1.098612288183413,1.0986122805885965,1,2,0.0
1,1.2087215193714934e-05,0,model.14.m.0,0.9999522405026081,0.9999891425664044,1.0985598194973745,1.0986003605581383,1,2,0.31
0,4.529809595863463e-06,1,model.14.m.1,0.9999997833611703,0.999990726945575,1.0986120506660293,1.098602101176565,1,2,0.261875
1,0.00028840575216496165,2,model.20.m.0,0.9987153476910149,0.9999209720581962,1.0972009538547929,1.098525467600096,1,2,0.606875
0,4.226073371600323e-07,3,model.20.m.1,0.999999783587861,0.9999991414759616,1.0986120509150745,1.098611345483051,1,2,0.2175
1,7.881393832002466e-09,4,model.23.m.0,0.9999999767094337,0.9999999524210331,1.0986122630808075,1.0986122363972721,1,2,1.0
0,5.187016096396463e-09,5,model.23.m.1,1.0000000049190108,0.9999999953113458,1.0986122940721954,1.0986122835170966,1,2,0.0
1,2.035019247892861e-06,0,model.14.m.0,0.9999777797651032,0.9999883974116415,1.098587877244995,1.0985995419219587,1,3,0.275
0,5.831993816932373e-06,1,model.14.m.1,0.999999357958233,0.9999893295298077,1.0986115833131347,1.0986005659584306,1,3,0.3675
1,0.0002226618825060733,2,model.20.m.0,0.9995741712007342,0.9999297272817863,1.0981444679163677,1.0985350861963221,1,3,0.3025
0,9.797790232857044e-07,3,model.20.m.1,0.9999997863075811,0.9999972015141334,1.0986120539029924,1.098609214217147,1,3,0.475
1,7.649654492543367e-09,4,model.23.m.0,0.9999999764478437,0.9999999997038881,1.0986122627934214,1.0986122883427976,1,3,0.67
0,2.149753758003756e-10,5,model.23.m.1,1.0000000022864601,0.9999999998121774,1.0986122911800429,1.0986122884617655,1,3,0.0
0,4.987768133215425e-06,0,model.14.m.0,0.9999865914946896,0.9999962440230049,1.0985975579194032,1.098608162305627,1,3,0.400625
0,6.4015574316967304e-06,1,model.14.m.1,0.9999997431966715,0.999986794071336,1.0986120065408174,1.0985977804725962,1,3,0.344375
1,0.00018431790294500938,2,model.20.m.0,0.9994287385260759,0.9998751906881167,1.0979846937928142,1.0984751716243346,1,3,0.464375
0,1.7111911188736543e-06,3,model.20.m.1,0.9999997896237582,0.9999948229321916,1.0986120575461853,1.0986066010777962,1,3,0.488125
1,7.211115575059447e-09,4,model.23.m.0,0.9999999792505943,0.9999999996164476,1.0986122658725577,1.0986122882467344,1,3,0.6725
0,2.2050369343830186e-10,5,model.23.m.1,1.000000002265272,1.0000000024888118,1.0986122911567653,1.098612291402349,1,3,0.0
1,4.851704453496294e-06,0,model.14.m.0,0.9999853657309923,0.9999898728014459,1.0985962112803422,1.0986011628033285,1,3,0.28875
0,4.791320899666352e-06,1,model.14.m.1,0.9999996185064257,0.9999897985231558,1.098611869554581,1.0986010812002862,1,3,0.401875
1,0.0001830084249000775,2,model.20.m.0,0.9993507448940648,0.9998451459419169,1.097899009030249,1.0984421640969495,1,3,0.4275
0,1.3140795268337213e-06,3,model.20.m.1,0.9999997967339826,0.9999962909639606,1.0986120653575653,1.0986082138755378,1,3,0.453125
1,7.3117185200946035e-09,4,model.23.m.0,0.9999999819307874,0.9999999996404607,1.0986122688170508,1.0986122882731155,1,3,0.695
0,2.2052296919809945e-10,5,model.23.m.1,0.9999999995911452,0.9999999998121774,1.0986122882189369,1.0986122884617655,1,3,0.0
0,1.3213699966377595e-05,0,model.14.m.0,0.9999915861198989,0.9999582761590303,1.0986030450760353,1.09856645034369,1,3,0.26625
0,7.713922090763349e-06,1,model.14.m.1,0.999997108686066,0.9999904367464464,1.0986091122350914,1.098601782360236,1,3,0.31375
1,0.00018077944375512195,2,model.20.m.0,0.9996592202985682,0.9998306265157237,1.0982379039003882,1.0984262128769093,1,3,0.40625
0,9.054962269382623e-07,3,model.20.m.1,0.9999997778081198,0.9999973227240454,1.0986120445653798,1.098609347379846,1,3,0.494375
1,7.49786732885072e-09,4,model.23.m.0,0.9999999762192826,0.9999999996524103,1.0986122625423214,1.0986122882862435,1,3,0.7475
0,2.2325797879357487e-10,5,model.23.m.1,1.0000000049404392,0.999999999819126,1.098612294095737,1.0986122884693994,1,3,0.0
0,5.165912662592699e-06,0,model.14.m.0,0.9999872041402454,0.9999603743603499,1.0985982309793394,1.0985687554534438,1,3,0.305625
0,5.5889849838283885e-06,1,model.14.m.1,0.9999971278872897,0.9999921987355651,1.0986091333297918,1.0986037181031345,1,3,0.194375
1,0.0001843450132290209,2,model.20.m.0,0.9995880118820596,0.9998394873745486,1.0981596734589552,1.0984359475253025,1,3,0.45
0,9.423323568552724e-07,3,model.20.m.1,0.9999997666516979,0.999997433106409,1.0986120323087976,1.098609468647267,1,3,0.35
1,7.942822028973685e-09,4,model.23.m.0,0.9999999762945544,1.000000002425826,1.0986122626250159,1.098612291333152,1,3,0.5925
0,2.1616899016013507e-10,5,model.23.m.1,1.0000000022810176,1.0000000051700475,1.0986122911740637,1.0986122943479875,1,3,0.0
0,9.593366471722314e-06,0,model.14.m.0,0.999989397650574,0.9999972310477656,1.0986006407967417,1.0986092466631583,1,3,0.355
0,1.0402619992670118e-05,1,model.14.m.1,0.9999986308372837,0.9999828999499132,1.0986107844891244,1.0985935023429476,1,3,0.258125
1,0.0001822089449773378,2,model.20.m.0,0.9994841425642863,0.9998207528592012,1.098045561350034,1.0984153655565196,1,3,0.478125
1,5.046815176926699e-07,3,model.20.m.1,0.999999773135305,0.9999979337706264,1.098612039431768,1.0986100186831287,1,3,0.43375
1,7.881747063389748e-09,4,model.23.m.0,0.9999999761624093,1.0000000024131948,1.0986122624798398,1.0986122913192753,1,3,0.635
0,2.1785466240664033e-10,5,model.23.m.1,1.000000004945348,1.0000000024911329,1.0986122941011298,1.098612291404899,1,3,0.0
1,5.405328776214959e-06,0,model.14.m.0,0.9999852960398888,0.9999931260578077,1.0985961347168396,1.0986047368707457,1,3,0.380625
0,6.547113660181395e-06,1,model.14.m.1,0.9999989100389389,0.9999888856403096,1.0986110912234939,1.0986000782959733,1,3,0.184375
1,0.00021011969662133043,2,model.20.m.0,0.9995101899257616,0.9999082883770896,1.098074177301438,1.0985115331521667,1,3,0.41375
0,1.148305058937878e-06,3,model.20.m.1,0.9999997923649573,0.9999964501496434,1.0986120605577003,1.0986083887588851,1,3,0.395
1,7.148448289205731e-09,4,model.23.m.0,0.9999999815194764,1.0000000075746702,1.0986122683651796,1.0986122969897356,1,3,0.6625
0,2.166952005423691e-10,5,model.23.m.1,0.9999999996045332,0.9999999998145082,1.098612288233645,1.0986122884643261,1,3,0.0
0,1.1017158416829615e-05,0,model.14.m.0,0.9999822020453812,0.9999900301396032,1.0985927356164524,1.0986013356569615,1,3,0.331875
0,6.453413302274092e-06,1,model.14.m.1,0.9999993329605593,0.9999882986004853,1.0986115558503833,1.0985994333668083,1,3,0.364375
1,0.0002481384336619778,2,model.20.m.0,0.9991822706486244,0.9998946844059347,1.097713921153884,1.0984965876622812,1,3,0.415
0,1.6330826226061202e-06,3,model.20.m.1,0.9999997660692409,0.999995527704165,1.0986120316689032,1.098607375348947,1,3,0.500625
1,6.976012588625125e-09,4,model.23.m.0,0.999999976496686,1.000000002208535,1.0986122628470802,1.0986122910944334,1,3,0.735
0,2.221008765267725e-10,5,model.23.m.1,1.0000000022624052,1.0000000024888118,1.0986122911536158,1.098612291402349,1,3,0.0
0,1.2891690870426849e-05,0,model.14.m.0,0.9999784961177158,0.9999744122316181,1.0985886642387783,1.0985841776313259,1,3,0.34625
0,5.590767874618253e-06,1,model.14.m.1,0.9999994918094729,0.9999894830610228,1.0986117303637517,1.0986007346297102,1,3,0.29625
1,0.00017883715976550318,2,model.20.m.0,0.9995266507306648,0.999765511580666,1.098092261343986,1.098354676809079,1,3,0.4275
1,6.494881189851592e-07,3,model.20.m.1,0.9999997865716413,0.9999976668648697,1.0986120541930922,1.0986097254571845,1,3,0.475625
1,7.196880504847965e-09,4,model.23.m.0,0.999999973672853,0.9999999969171095,1.0986122597447825,1.0986122852812084,1,3,0.76
0,2.2428007403703148e-10,5,model.23.m.1,1.0000000022606395,0.9999999998121774,1.098612291151676,1.0986122884617655,1,3,0.0
0,7.642801706964411e-06,0,model.14.m.0,0.9999746495212051,0.9999932433159047,1.098584438320582,1.098604865691932,1,3,0.218125
1,4.663247867018434e-06,1,model.14.m.1,0.9999992826295284,0.9999848723488476,1.0986115005560941,1.098595669244655,1,3,0.358125
1,0.00022786120426777787,2,model.20.m.0,0.9984759343499954,0.9996822873928367,1.0969379314162777,1.0982632456936154,1,3,0.510625
1,2.0275767902086256e-06,3,model.20.m.1,0.9999997919106285,0.9999935211307374,1.0986120600585692,1.0986051709027211,1,3,0.41875
1,7.1720357304270045e-09,4,model.23.m.0,0.9999999742402751,1.0000000023089244,1.0986122603681594,1.0986122912047225,1,3,0.6925
0,2.196551928154605e-10,5,model.23.m.1,0.99999999958749,0.9999999998121774,1.0986122882149212,1.0986122884617655,1,3,0.0
0,1.324855495466918e-05,0,model.14.m.0,0.9999827436255926,0.9999853793876384,1.098593330603128,1.0985962262837015,1,3,0.215
0,8.52717682353648e-06,1,model.14.m.1,0.9999998115310451,0.9999808096857898,1.0986120816137999,1.0985912059530951,1,3,0.320625
1,0.0005855004516725059,2,model.20.m.0,0.9981035898382932,0.9998965374821274,1.0965288691601036,1.0984986234745584,1,3,0.42
0,2.289729189119884e-06,3,model.20.m.1,0.9999997920020222,0.9999930598040809,1.0986120601589753,1.0986046640835874,1,3,0.44
1,6.634144595079025e-09,4,model.23.m.0,0.9999999744605024,0.999999996798117,1.0986122606101039,1.0986122851504818,1,3,0.7225
0,2.1703832450995565e-10,5,model.23.m.1,0.9999999942446015,0.9999999998145082,1.0986122823451583,1.0986122884643261,1,3,0.0
0,1.1456060962949607e-05,0,model.14.m.0,0.9999844198987748,0.9999814723873276,1.0985951721774452,1.0985919340051482,1,3,0.246875
0,6.578648061885165e-06,1,model.14.m.1,0.9999996017264641,0.9999823786766595,1.098611851119909,1.0985929296657453,1,3,0.308125
1,0.0005305717166789337,2,model.20.m.0,0.9978831554148311,0.9998252706214028,1.0962866971936427,1.0984203288255916,1,3,0.4675
1,1.8257323517971566e-06,3,model.20.m.1,0.9999997822253351,0.9999937803663231,1.0986120494181868,1.0986054557021214,1,3,0.486875
1,6.804626461255319e-09,4,model.23.m.0,0.9999999823130826,1.000000002192035,1.098612269237045,1.0986122910763063,1,3,0.7275
0,2.1357857631733513e-10,5,model.23.m.1,0.9999999996107664,0.999999999809832,1.098612288240493,1.098612288459189,1,3,0.0
0,4.971278946447972e-06,0,model.14.m.0,0.9999859166663558,0.9999946229715916,1.0985968165447029,1.0986063813986238,1,3,0.235
0,3.649145377688503e-06,1,model.14.m.1,0.9999997384481703,0.9999891378363478,1.0986120013240555,1.09860035536164,1,3,0.359375
1,0.00028989203378753883,2,model.20.m.0,0.9985208459839074,0.9997775473391096,1.0969872718891978,1.0983678994412087,1,3,0.544375
0,1.8928310334150988e-06,3,model.20.m.1,0.9999998074737203,0.9999944210287118,1.098612077156373,1.0986061595416945,1,3,0.406875
1,6.84642892223163e-09,4,model.23.m.0,0.9999999769929455,0.9999999968717121,1.098612263392277,1.0986122852313343,1,3,0.7225
0,2.1814971652263373e-10,5,model.23.m.1,0.9999999969207146,1.000000005160773,1.098612285285169,1.0986122943377983,1,3,0.0
0,1.2259378969666553e-05,0,model.14.m.0,0.9999770553942199,0.9999854338394037,1.0985870814422412,1.09859628610508,1,3,0.326875
1,5.450566915665505e-06,1,model.14.m.1,0.9999993182605978,0.9999821742216406,1.098611539700825,1.098592705048949,1,3,0.409375
1,0.00036196300020018,2,model.20.m.0,0.9980814607982176,0.9997473581517891,1.09650455792474,1.0983347332290334,1,3,0.46375
0,1.943789707634807e-06,3,model.20.m.1,0.9999997959603367,0.9999943576752027,1.0986120645076283,1.0986060899407508,1,3,0.47625
1,7.160555103407338e-09,4,model.23.m.0,0.9999999794588387,1.0000000023003,1.0986122661013376,1.0986122911952476,1,3,0.6775
0,2.2745000581134465e-10,5,model.23.m.1,0.9999999995754407,1.0000000051536642,1.0986122882016838,1.0986122943299885,1,3,0.0
0,3.579692903229602e-05,0,model.14.m.0,0.9999839781647072,0.9999105443479334,1.0985946868829701,1.0985140115894585,1,3,0.335
1,6.481878850387885e-06,1,model.14.m.1,0.9999988672582718,0.9999790804562987,1.0986110442241273,1.0985893062003262,1,3,0.340625
1,0.0002734440427110101,2,model.20.m.0,0.9981919381101396,0.9996256322742193,1.0966259296572367,1.0982010036840864,1,3,0.52625
0,1.3835869508847158e-06,3,model.20.m.1,0.9999997882722206,0.9999961092970672,1.0986120560613695,1.0986080142940562,1,3,0.375625
1,7.284434409132994e-09,4,model.23.m.0,0.9999999793415936,0.9999999996450473,1.0986122659725306,1.0986122882781544,1,3,0.66
0,2.2710207076226274e-10,5,model.23.m.1,0.9999999995851643,0.9999999998003054,1.0986122882123661,1.0986122884487228,1,3,0.0
0,4.1057811174773074e-05,0,model.14.m.0,0.9999745226925731,0.9999058271862743,1.0985842989850885,1.0985088292576923,1,3,0.156875
1,7.274251936882843e-06,1,model.14.m.1,0.9999982713410123,0.9999765309515738,1.0986103895421029,1.0985865052831054,1,3,0.44375
1,0.00015517178898368157,2,model.20.m.0,0.9977337135487896,0.999094251005695,1.096122518523168,1.0976172216925175,1,3,0.51125
1,1.454208830752214e-06,3,model.20.m.1,0.9999998201695752,0.999995117713089,1.0986120911041952,1.0986069249277126,1,3,0.57375
1,7.176626825932753e-09,4,model.23.m.0,0.9999999817212604,0.9999999995891578,1.0986122685868618,1.0986122882167535,1,3,0.675
0,2.1644818409834014e-10,5,model.23.m.1,0.999999996929133,1.0000000024769882,1.0986122852944176,1.0986122913893595,1,3,0.0
0,4.971278946447972e-06,0,model.14.m.0,0.9999859166663558,0.9999946229715916,1.0985968165447029,1.0986063813986238,1,3,0.235
0,3.649145377688503e-06,1,model.14.m.1,0.9999997384481703,0.9999891378363478,1.0986120013240555,1.09860035536164,1,3,0.359375
1,0.00028989203378753883,2,model.20.m.0,0.9985208459839074,0.9997775473391096,1.0969872718891978,1.0983678994412087,1,3,0.544375
0,1.8928310334150988e-06,3,model.20.m.1,0.9999998074737203,0.9999944210287118,1.098612077156373,1.0986061595416945,1,3,0.406875
1,6.84642892223163e-09,4,model.23.m.0,0.9999999769929455,0.9999999968717121,1.098612263392277,1.0986122852313343,1,3,0.7225
0,2.1814971652263373e-10,5,model.23.m.1,0.9999999969207146,1.000000005160773,1.098612285285169,1.0986122943377983,1,3,0.0
0,3.084174679769019e-05,0,model.14.m.0,0.9999718033211964,0.9999398396961507,1.0985813114502765,1.098546195819011,1,3,0.376875
1,5.481285518508356e-06,1,model.14.m.1,0.9999994635623887,0.9999830080106376,1.0986116993311579,1.0985936210597873,1,3,0.345
1,0.0002385199793462459,2,model.20.m.0,0.9980258569459497,0.9995241549983412,1.0964434708493414,1.0980895195017861,1,3,0.55625
0,2.0004397117463378e-06,3,model.20.m.1,0.9999997880234521,0.9999941069814667,1.0986120557880694,1.0986058145255317,1,3,0.441875
1,7.0033013981530315e-09,4,model.23.m.0,0.9999999741734221,1.0000000022632605,1.098612260294714,1.0986122911545555,1,3,0.675
0,2.3121479525292911e-10,5,model.23.m.1,1.0000000022416924,1.0000000051560483,1.0986122911308607,1.0986122943326078,1,3,0.0
0,3.805710126935757e-05,0,model.14.m.0,0.9999687127991899,0.9999122623426764,1.0985779161648217,1.0985158989995951,1,3,0.241875
1,6.640018808104167e-06,1,model.14.m.1,0.9999988835605301,0.9999784733631402,1.0986110621339886,1.098588639240322,1,3,0.42875
1,0.0001369193771211024,2,model.20.m.0,0.99787219027687,0.9991198617196669,1.0962746507583316,1.0976453579376086,1,3,0.561875
0,1.5053957205165831e-06,3,model.20.m.1,0.9999997863918632,0.9999951928895846,1.0986120539955857,1.0986070075175345,1,3,0.536875
1,6.794498243556523e-09,4,model.23.m.0,0.9999999740045497,0.9999999968179399,1.0986122601091886,1.0986122851722595,1,3,0.745
0,2.3128012220057688e-10,5,model.23.m.1,0.9999999995707818,1.0000000024769882,1.0986122881965654,1.0986122913893595,1,3,0.0
0,6.873668899968105e-05,0,model.14.m.0,0.9999666750702243,0.9998513313493632,1.0985756774907391,1.0984489594615805,1,3,0.189375
1,5.664397282457639e-06,1,model.14.m.1,0.9999981814331216,0.9999805214300123,1.0986102907681894,1.0985908892717555,1,3,0.434375
1,0.0001499049909981487,2,model.20.m.0,0.9976412407876425,0.9990205095179857,1.0960209268114047,1.0975362083879354,1,3,0.53625
0,1.4010982808943776e-06,3,model.20.m.1,0.9999998139926308,0.9999956196145722,1.0986120843181282,1.0986074763228497,1,3,0.4775
1,7.2191122817311944e-09,4,model.23.m.0,0.9999999765064069,0.9999999996166419,1.0986122628577597,1.0986122882469478,1,3,0.65
0,2.1883875733888625e-10,5,model.23.m.1,1.0000000022754727,0.9999999998003054,1.098612291167972,1.0986122884487228,1,3,0.0
0,1.470276240272191e-05,0,model.14.m.0,0.9999906230587708,0.9999315682769445,1.0986019870452453,1.0985371087362263,1,3,0.328125
0,1.0615948213581471e-05,1,model.14.m.1,0.9999990555692679,0.9999732853684822,1.0986112511049018,1.098582939645637,1,3,0.2525
1,0.0003668880823537331,2,model.20.m.0,0.9981226662367839,0.9997381924554524,1.096549826725909,1.0983246636824038,1,3,0.449375
1,1.6720355360069783e-06,3,model.20.m.1,0.9999998156322553,0.9999945145701945,1.0986120861194397,1.0986062623075168,1,3,0.43625
1,7.15177415290076e-09,4,model.23.m.0,0.9999999763812063,0.9999999995717556,1.0986122627202128,1.0986122881976352,1,3,0.6375
0,2.1115683858319585e-10,5,model.23.m.1,0.9999999996121731,0.999999999809832,1.0986122882420384,1.098612288459189,1,3,0.0
0,1.867652086599375e-05,0,model.14.m.0,0.9999909495622764,0.9999131994915818,1.0986023457460088,1.0985169285628988,1,3,0.3375
0,1.0455541743127091e-05,1,model.14.m.1,0.9999988916611147,0.9999740819203032,1.0986110710333903,1.0985838147472562,1,3,0.2825
1,0.0003776045951845278,2,model.20.m.0,0.9981294353765373,0.9997475411352661,1.0965572633860259,1.09833493425693,1,3,0.4675
1,1.1430393743258474e-06,3,model.20.m.1,0.9999998055542203,0.9999960695920654,1.0986120750475867,1.0986079706736533,1,3,0.48875
1,7.2456137918325346e-09,4,model.23.m.0,0.9999999736047213,0.9999999995983352,1.0986122596699321,1.0986122882268359,1,3,0.66
0,2.1276551645636754e-10,5,model.23.m.1,0.9999999996184791,1.0000000051536642,1.0986122882489662,1.0986122943299885,1,3,0.0
0,2.9146602150103673e-05,0,model.14.m.0,0.99998996290439,0.9998805363253914,1.0986012617915302,1.0984810444071353,1,3,0.38125
1,1.1352527422751729e-05,1,model.14.m.1,0.9999985772852584,0.9999686586421421,1.0986107256562114,1.0985778566672235,1,3,0.325
1,0.00026098745792634166,2,model.20.m.0,0.9976896628692764,0.9993901095235508,1.0960741239053307,1.097942255495941,1,3,0.5825
1,1.5156870843126508e-06,3,model.20.m.1,0.9999998017950115,0.999994795747144,1.0986120709176737,1.0986065712119688,1,3,0.480625
1,7.01218445763098e-09,4,model.23.m.0,0.9999999763844712,1.0000000022052848,1.0986122627237997,1.098612291090863,1,3,0.695
0,2.1385676923835588e-10,5,model.23.m.1,0.9999999996105093,1.0000000024817612,1.0986122882402105,1.0986122913946033,1,3,0.0
0,7.090672980219868e-05,0,model.14.m.0,0.9999918377663236,0.9998072883090172,1.0986033215378899,1.098400573236226,1,3,0.320625
0,9.550114897889802e-06,1,model.14.m.1,0.9999988111944631,0.9999774549551155,1.098610982631738,1.098587520404751,1,3,0.22375
1,0.00026041955220066195,2,model.20.m.0,0.9981365140868711,0.9995713044187021,1.0965650401441864,1.0981413184343982,1,3,0.49125
1,1.3961325784274284e-06,3,model.20.m.1,0.9999998149938257,0.9999953693715751,1.0986120854180532,1.0986072014028179,1,3,0.456875
1,6.844642897839285e-09,4,model.23.m.0,0.9999999764975246,1.0000000021571225,1.0986122628480015,1.098612291037951,1,3,0.6675
0,2.0694326324037144e-10,5,model.23.m.1,0.9999999969508643,0.999999999809832,1.0986122853182918,1.098612288459189,1,3,0.0
0,1.5114190032661148e-05,0,model.14.m.0,0.9999628213363704,0.9999985433871885,1.09857144373137,1.0986106884153752,1,3,0.285
1,6.147321803934595e-06,1,model.14.m.1,0.9999997648413048,0.9999807541568355,1.0986120303198774,1.0985911449483035,1,3,0.326875
1,5.873973258612808e-05,2,model.20.m.0,0.998579232485511,0.9988341202979948,1.0970514160173517,1.097331438900378,1,3,0.573125
1,2.3463947120247507e-06,3,model.20.m.1,0.9999997450326699,0.9999917504240965,1.0986120085578677,1.098603225582646,1,3,0.333125
1,7.007616883942185e-09,4,model.23.m.0,0.9999999738827109,0.9999999995486253,1.098612259975335,1.098612288172224,1,3,0.725
0,2.244479594328126e-10,5,model.23.m.1,0.9999999968790757,1.0000000025047537,1.098612285239424,1.098612291419863,1,3,0.0
0,4.45833731925223e-05,0,model.14.m.0,0.9999529374612512,0.9999852761533014,1.0985605851847045,1.0985961128691901,1,3,0.343125
1,7.108924856249826e-06,1,model.14.m.1,0.9999996095897365,0.9999766187668003,1.0986118597585968,1.0985866017579924,1,3,0.453125
1,9.601879866591835e-05,2,model.20.m.0,0.9986006957911737,0.9993226683531662,1.0970749958687083,1.0978681637973944,1,3,0.573125
1,1.9228170217988616e-06,3,model.20.m.1,0.9999997766738526,0.9999935651548664,1.0986120433192599,1.0986052192681703,1,3,0.38
1,7.2570516133002106e-09,4,model.23.m.0,0.9999999818744041,0.9999999996218366,1.0986122687551074,1.0986122882526548,1,3,0.6775
0,2.3140529697262058e-10,5,model.23.m.1,0.9999999995427442,1.000000002498009,1.098612288165763,1.098612291412453,1,3,0.0
1,1.3425459949464977e-05,0,model.14.m.0,0.9999638998789977,0.9999999572252362,1.0985726286315542,1.0986122416752286,1,3,0.3775
0,9.476187478579389e-06,1,model.14.m.1,0.9999999087678729,0.9999756039178201,1.0986121884393738,1.0985854868324316,1,3,0.47125
1,2.7318018466078843e-05,2,model.20.m.0,0.9985762940414992,0.9982173311053857,1.0970481878066507,1.0966538267138601,1,3,0.69875
1,1.5178027994015332e-06,3,model.20.m.1,0.9999997556737753,0.9999943867291289,1.098612020248317,1.0986061218597512,1,3,0.30125
1,6.76246783904203e-09,4,model.23.m.0,0.9999999738535909,0.9999999967825761,1.0986122599433434,1.0986122851334084,1,3,0.745
0,2.206922130072996e-10,5,model.23.m.1,1.0000000022506612,0.9999999971402019,1.098612291140714,1.0986122855263005,1,3,0.0
0,4.273088614071489e-05,0,model.14.m.0,0.9999530627127895,0.9999752519942652,1.0985607227875835,1.0985851002048894,1,3,0.26125
1,7.0779008453030845e-06,1,model.14.m.1,0.9999995741932536,0.9999786573962087,1.0986118208715856,1.0985888414213125,1,3,0.4225
1,6.199244761909259e-05,2,model.20.m.0,0.9986346715384916,0.9979026578200951,1.0971123220422283,1.0963081227757243,1,3,0.61625
1,1.644643611984969e-06,3,model.20.m.1,0.9999997514584187,0.9999938579217135,1.0986120156172743,1.0986055409054263,1,3,0.260625
1,7.171768013893655e-09,4,model.23.m.0,0.999999982054502,1.0000000022882314,1.0986122689529652,1.0986122911819889,1,3,0.665
0,2.1647332316504126e-10,5,model.23.m.1,0.9999999995817295,0.9999999998214132,1.0986122882085927,1.098612288471912,1,3,0.0
0,3.35001678120634e-05,0,model.14.m.0,0.9999618088831395,0.9999908382955316,1.0985703314378088,1.0986022235069957,1,3,0.286875
0,4.797464910352147e-06,1,model.14.m.1,0.9999996955638422,0.9999873901423569,1.0986119542108057,1.0985984353235447,1,3,0.41625
1,5.7515158398568195e-05,2,model.20.m.0,0.9988554470421003,0.9990146236419526,1.0973548687235297,1.097529742092196,1,3,0.539375
1,1.9082201996861855e-06,3,model.20.m.1,0.9999997649348181,0.9999934574321674,1.0986120304226124,1.0986051009226894,1,3,0.333125
1,6.987753022182986e-09,4,model.23.m.0,0.9999999767094337,0.9999999995614215,1.0986122630808075,1.098612288186282,1,3,0.7275
0,2.301409533339685e-10,5,model.23.m.1,1.0000000022284643,1.0000000024911329,1.098612291116328,1.098612291404899,1,3,0.0
0,2.2294243444343528e-05,0,model.14.m.0,0.9999640784234607,0.999940503978493,1.0985728247826954,1.0985469256077554,1,3,0.36
0,4.710728702577067e-06,1,model.14.m.1,0.9999998542656683,0.9999886648069379,1.098612128562582,1.0985998356857174,1,3,0.496875
1,4.0333892058889466e-05,2,model.20.m.0,0.9983481097551806,0.9988264587675751,1.0967975017456202,1.0973230218489092,1,3,0.6525
0,2.3337784022885145e-06,3,model.20.m.1,0.9999997768477937,0.9999926992032753,1.0986120435103537,1.098604267923111,1,3,0.356875
