domain,effective_experts_mean,effective_experts_std,expert,layer,mean_probability_mean,mean_probability_std,n_images,normalized_entropy_mean,normalized_entropy_std,top1_margin_mean,top1_margin_std,top1_share_mean,top1_share_std
sparse,3.0,0.0,WindowTransformer,model.23.m.0,0.33342039096169174,2.445231575507944e-07,128,1.0,0.0,7.078587509568024e-05,9.295695309378667e-08,1.0,0.0
sparse,3.0,0.0,DeformableTransformer,model.23.m.1,0.33332576672546566,1.4485716283337382e-07,128,1.0,0.0,4.605462802942384e-05,2.0094355751223225e-07,0.0,0.0
sparse,3.0,0.0,LocalConvTransformer,model.23.m.1,0.3333718250505626,1.1770287206907784e-07,128,1.0,0.0,4.605462802942384e-05,2.0094355751223225e-07,1.0,0.0
sparse,3.0,0.0,WindowTransformer,model.23.m.1,0.33330241148360074,1.7051938662874837e-07,128,1.0,0.0,4.605462802942384e-05,2.0094355751223225e-07,0.0,0.0
dense,2.995157264173031,0.0004159906742010188,DeformableTransformer,all,0.33271805387145525,0.0005618844556314103,128,0.9985274500989666,0.00012682480808585088,0.018270468399019062,0.0009320805924205067,0.23903483072916668,0.01438831026990323
dense,2.995157264173031,0.0004159906742010188,LocalConvTransformer,all,0.33392264166225993,0.0003864339597498029,128,0.9985274500989666,0.00012682480808585088,0.018270468399019062,0.0009320805924205067,0.37768391927083333,0.012667448569577766
dense,2.995157264173031,0.0004159906742010188,WindowTransformer,all,0.3333592858398333,0.00039186062372128545,128,0.9985274500989666,0.00012682480808585088,0.018270468399019062,0.0009320805924205067,0.38328125,0.016002728674256537
irregular_occluded,2.9951161692539854,0.0004060103947518332,DeformableTransformer,all,0.3327905738648648,0.0005104127412077512,128,0.9985149775942166,0.00012380056267012783,0.01837220278503556,0.0009035664595633347,0.23844889322916668,0.014234468668841252
irregular_occluded,2.9951161692539854,0.0004060103947518332,LocalConvTransformer,all,0.3338686891753847,0.00039813149247410596,128,0.9985149775942166,0.00012380056267012783,0.01837220278503556,0.0009035664595633347,0.37624186197916665,0.012640935105353383
irregular_occluded,2.9951161692539854,0.0004060103947518332,WindowTransformer,all,0.33334071872135007,0.0003888706746527179,128,0.9985149775942166,0.00012380056267012783,0.01837220278503556,0.0009035664595633347,0.3853092447916667,0.016528115759130463
large_objects,2.995370072933535,0.0007258643567277052,DeformableTransformer,all,0.33315484020082897,0.0007262461253374282,128,0.998592029325664,0.00022136909833300207,0.017327951378523686,0.0013396527877110266,0.24165527343749998,0.02079257920985385
large_objects,2.995370072933535,0.0007258643567277052,LocalConvTransformer,all,0.33344877390967065,0.000680068514701337,128,0.998592029325664,0.00022136909833300207,0.017327951378523686,0.0013396527877110266,0.37966064453125004,0.015140736264551606
large_objects,2.995370072933535,0.0007258643567277052,WindowTransformer,all,0.3333963690092787,0.00048666364935335177,128,0.998592029325664,0.00022136909833300207,0.017327951378523686,0.0013396527877110266,0.37868408203125,0.016164313840966293
small_objects,2.995282039356728,0.00042070713711542344,DeformableTransformer,all,0.33303208742290735,0.0005386308636612343,128,0.9985654519405216,0.0001282341263074579,0.01837288034416436,0.0009670377258779228,0.242001953125,0.014022199943123833
small_objects,2.995282039356728,0.00042070713711542344,LocalConvTransformer,all,0.33359598073487484,0.0003869428485678667,128,0.9985654519405216,0.0001282341263074579,0.01837288034416436,0.0009670377258779228,0.37477701822916665,0.01007355465764742
small_objects,2.995282039356728,0.00042070713711542344,WindowTransformer,all,0.3333719137202328,0.0004287354400876014,128,0.9985654519405216,0.0001282341263074579,0.01837288034416436,0.0009670377258779228,0.3832210286458333,0.014483161596575051
sparse,2.995404996288319,0.0007025886205325522,DeformableTransformer,all,0.3333084943393866,0.0005941772419499721,128,0.9986026333644986,0.00021425578301615848,0.017426881377678193,0.0013684513902832989,0.24397216796875004,0.021813214875675203
sparse,2.995404996288319,0.0007025886205325522,LocalConvTransformer,all,0.33320365931528306,0.000571067568050188,128,0.9986026333644986,0.00021425578301615848,0.017426881377678193,0.0013684513902832989,0.37570719401041663,0.015473801764333715
sparse,2.995404996288319,0.0007025886205325522,WindowTransformer,all,0.3334878294263035,0.00048201870661009543,128,0.9986026333644986,0.00021425578301615848,0.017426881377678193,0.0013684513902832989,0.3803206380208333,0.015386681050713657
