layer,op,tensor,amax,p999,outlier_ratio,channel_range_ratio,hostility
/model.12/experts.1/conv/conv.2/Mul,Mul,/model.12/experts.1/conv/conv.2/Mul_output_0,5.7073,1.6201,3.523,20.5,10.9046
/model.10/act/Mul,Mul,/model.10/act/Mul_output_0,10.459,3.53,2.963,35.0,10.7424
/model.15/cv1/act/Mul,Mul,/model.15/cv1/act/Mul_output_0,7.375,2.2762,3.24,25.5,10.7273
/model.25/cv2.0/cv2.0.0/act/Mul,Mul,/model.25/cv2.0/cv2.0.0/act/Mul_output_0,7.6568,2.1287,3.597,17.9,10.6863
/model.25/cv3.1/cv3.1.1/cv3.1.1.1/conv/Conv,Conv,/model.25/cv3.1/cv3.1.1/cv3.1.1.1/conv/Conv_output_0,68.1068,16.0873,4.234,10.8,10.6668
/model.6/Mul_3,Mul,/model.6/Mul_3_output_0,4.343,1.0708,4.056,12.3,10.5889
/model.15/Concat,Concat,/model.15/Concat_output_0,7.375,2.3426,3.148,26.2,10.506
/model.6/experts.0/conv/conv.3/Conv,Conv,/model.6/experts.0/conv/conv.3/Conv_output_0,9.97,2.4921,4.001,12.3,10.4815
/model.25/cv2.1/cv2.1.1/conv/Conv,Conv,/model.25/cv2.1/cv2.1.1/conv/Conv_output_0,64.2692,15.9415,4.032,11.8,10.4811
/model.12/routing/router/router.0/Conv,Conv,/model.12/routing/router/router.0/Conv_output_0,3.9314,1.5191,2.588,54.6,10.48
/model.21/cv2/act/Mul,Mul,/model.21/cv2/act/Mul_output_0,8.2148,2.7266,3.013,29.5,10.4083
/model.25/cv3.0/cv3.0.0/cv3.0.0.0/conv/Conv,Conv,/model.25/cv3.0/cv3.0.0/cv3.0.0.0/conv/Conv_output_0,12.2084,3.3704,3.622,15.8,10.3542
/model.11/cv2/act/Mul,Mul,/model.11/cv2/act/Mul_output_0,8.6925,2.9631,2.934,31.3,10.3061
/model.25/cv2.2/cv2.2.1/act/Mul,Mul,/model.25/cv2.2/cv2.2.1/act/Mul_output_0,58.938,20.7682,2.838,33.6,10.2603
/model.11/m.0/m.0.0/attn/qkv/conv/Conv,Conv,/model.11/m.0/m.0.0/attn/qkv/conv/Conv_output_0,9.7978,3.047,3.216,20.7,10.0124
/model.14/Concat,Concat,/model.14/Concat_output_0,11.9113,3.5193,3.385,17.2,9.9492
/model.25/cv2.1/cv2.1.0/act/Mul,Mul,/model.25/cv2.1/cv2.1.0/act/Mul_output_0,11.1223,3.4816,3.195,20.1,9.8734
/model.11/m.0/m.0.1/mlp/mlp.0/act/Mul,Mul,/model.11/m.0/m.0.1/mlp/mlp.0/act/Mul_output_0,6.9128,2.317,2.983,24.8,9.8036
/model.8/m.1/m.1.0/attn/qkv/conv/Conv,Conv,/model.8/m.1/m.1.0/attn/qkv/conv/Conv_output_0,12.2915,3.9533,3.109,21.4,9.7979
/model.9/Add_1,Add,/model.9/Add_1_output_0,5.4581,1.777,3.072,22.5,9.791
/model.8/m.1/m.1.0/mlp/mlp.0/act/Mul,Mul,/model.8/m.1/m.1.0/mlp/mlp.0/act/Mul_output_0,6.0453,1.9499,3.1,21.7,9.7791
/model.12/routing/router/router.2/Mul,Mul,/model.12/routing/router/router.2/Mul_output_0,2.3943,1.0135,2.362,59.6,9.7589
/model.6/routing/router/router.0/Conv,Conv,/model.6/routing/router/router.0/Conv_output_0,6.1831,3.6887,1.676,296.0,9.6424
/model.8/m.1/m.1.1/mlp/mlp.0/act/Mul,Mul,/model.8/m.1/m.1.1/mlp/mlp.0/act/Mul_output_0,5.0833,1.5748,3.228,18.3,9.6374
/model.9/shared_expert/shared_expert.2/Mul,Mul,/model.9/shared_expert/shared_expert.2/Mul_output_0,9.8728,3.5464,2.784,29.5,9.63
/model.19/act/Mul,Mul,/model.19/act/Mul_output_0,11.1239,3.9459,2.819,27.8,9.6025
/model.8/m.0/m.0.0/mlp/mlp.1/conv/Conv,Conv,/model.8/m.0/m.0.0/mlp/mlp.1/conv/Conv_output_0,6.2016,1.8151,3.417,15.0,9.5783
/model.23/Concat,Concat,/model.23/Concat_output_0,12.556,4.2346,2.965,22.5,9.4945
/model.15/m.0/Concat,Concat,/model.15/m.0/Concat_output_0,15.3659,5.8958,2.606,34.3,9.4282
/model.9/Add_2,Add,/model.9/Add_2_output_0,11.9113,3.6299,3.281,15.7,9.3672
/model.21/m.0/cv2/conv/Conv,Conv,/model.21/m.0/cv2/conv/Conv_output_0,16.5697,3.6632,4.523,6.4,9.2085
/model.24/m.0/cv2/act/Mul,Mul,/model.24/m.0/cv2/act/Mul_output_0,7.4772,2.5478,2.935,20.8,9.1479
/model.25/cv3.0/cv3.0.0/cv3.0.0.0/act/Mul,Mul,/model.25/cv3.0/cv3.0.0/cv3.0.0.0/act/Mul_output_0,6.5287,2.2099,2.954,20.2,9.1257
/model.21/m.0/cv3/act/Mul,Mul,/model.21/m.0/cv3/act/Mul_output_0,10.401,3.8696,2.688,27.3,9.106
/model.3/cv2/act/Mul,Mul,/model.3/cv2/act/Mul_output_0,6.9534,1.8635,3.731,10.0,9.0478
/model.24/cv1/act/Mul,Mul,/model.24/cv1/act/Mul_output_0,8.8814,3.4782,2.553,31.9,9.0343
/model.24/cv2/act/Mul,Mul,/model.24/cv2/act/Mul_output_0,9.9694,4.0756,2.446,36.2,8.9649
/model.6/shared_expert/shared_expert.0/Conv,Conv,/model.6/shared_expert/shared_expert.0/Conv_output_0,13.8502,4.1631,3.327,13.2,8.9561
/model.24/m.0/Concat,Concat,/model.24/m.0/Concat_output_0,14.4443,6.3804,2.264,47.9,8.945
/model.24/cv2/conv/Conv,Conv,/model.24/cv2/conv/Conv_output_0,14.8776,5.4301,2.74,23.9,8.9442
/model.24/m.0/m/m.0/cv2/act/Mul,Mul,/model.24/m.0/m/m.0/cv2/act/Mul_output_0,8.0877,2.8758,2.812,22.0,8.9292
/model.12/Add_2,Add,/model.12/Add_2_output_0,10.6466,3.4342,3.1,16.1,8.9215
/model.8/m.1/m.1.1/attn/qkv/conv/Conv,Conv,/model.8/m.1/m.1.1/attn/qkv/conv/Conv_output_0,11.7188,4.5769,2.56,29.0,8.8375
/model.8/m.0/m.0.0/attn/qkv/conv/Conv,Conv,/model.8/m.0/m.0.0/attn/qkv/conv/Conv_output_0,13.3966,5.039,2.659,25.3,8.8211
/model.6/shared_expert/shared_expert.2/Mul,Mul,/model.6/shared_expert/shared_expert.2/Mul_output_0,6.3478,2.2012,2.884,19.3,8.7787
/model.11/m.1/m.1.1/attn/qkv/conv/Conv,Conv,/model.11/m.1/m.1.1/attn/qkv/conv/Conv_output_0,11.3099,4.381,2.582,26.8,8.7103
/model.8/m.1/m.1.0/mlp/mlp.1/conv/Conv,Conv,/model.8/m.1/m.1.0/mlp/mlp.1/conv/Conv_output_0,11.2207,3.8493,2.915,17.9,8.6939
/model.2/m.0/cv2/conv/Conv,Conv,/model.2/m.0/cv2/conv/Conv_output_0,31.808,8.5264,3.731,8.6,8.6281
/model.11/m.0/m.0.0/Add,Add,/model.11/m.0/m.0.0/Add_output_0,15.9368,5.4594,2.919,17.2,8.6142
/model.11/m.1/m.1.1/attn/pe/conv/Conv,Conv,/model.11/m.1/m.1.1/attn/pe/conv/Conv_output_0,7.2764,3.099,2.348,35.9,8.5763
/model.25/cv3.2/cv3.2.0/cv3.2.0.1/act/Mul,Mul,/model.25/cv3.2/cv3.2.0/cv3.2.0.1/act/Mul_output_0,9.2424,3.7283,2.479,29.3,8.5716
/model.24/Concat,Concat,/model.24/Concat_output_0,9.4211,3.9014,2.415,31.9,8.5529
/model.15/m.0/m/m.1/cv1/act/Mul,Mul,/model.15/m.0/m/m.1/cv1/act/Mul_output_0,6.3956,2.0647,3.098,14.1,8.5132
/model.15/m.0/cv2/act/Mul,Mul,/model.15/m.0/cv2/act/Mul_output_0,8.4437,2.9042,2.907,16.7,8.4703
/model.11/m.0/m.0.1/mlp/mlp.1/conv/Conv,Conv,/model.11/m.0/m.0.1/mlp/mlp.1/conv/Conv_output_0,8.8733,2.9525,3.005,14.7,8.384
/model.8/m.0/m.0.1/mlp/mlp.1/conv/Conv,Conv,/model.8/m.0/m.0.1/mlp/mlp.1/conv/Conv_output_0,7.4979,2.3193,3.233,11.7,8.3248
/model.9/Mul_3,Mul,/model.9/Mul_3_output_0,2.7677,0.9917,2.791,17.7,8.2384
/model.11/m.0/m.0.1/attn/qkv/conv/Conv,Conv,/model.11/m.0/m.0.1/attn/qkv/conv/Conv_output_0,10.4535,4.4793,2.334,30.4,8.1636
/model.22/act/Mul,Mul,/model.22/act/Mul_output_0,12.556,4.9612,2.531,22.0,8.0623
/model.21/m.0/Concat,Concat,/model.21/m.0/Concat_output_0,12.8358,4.9078,2.615,19.2,7.9922
/model.21/m.0/m/m.1/cv1/act/Mul,Mul,/model.21/m.0/m/m.1/cv1/act/Mul_output_0,5.0853,1.7955,2.832,15.0,7.9359
/model.24/m.0/m/m.1/cv1/act/Mul,Mul,/model.24/m.0/m/m.1/cv1/act/Mul_output_0,6.8692,2.6976,2.546,20.3,7.8977
/model.25/cv2.2/cv2.2.0/act/Mul,Mul,/model.25/cv2.2/cv2.2.0/act/Mul_output_0,10.9124,4.4334,2.461,22.5,7.8956
/model.9/routing/router/router.2/Mul,Mul,/model.9/routing/router/router.2/Mul_output_0,2.9635,1.8857,1.572,137.0,7.812
/model.6/Add_2,Add,/model.6/Add_2_output_0,9.2014,2.3688,3.884,6.2,7.8031
/model.7/conv/Conv,Conv,/model.7/conv/Conv_output_0,11.6673,3.8526,3.028,11.6,7.7889
/model.11/m.0/m.0.1/Add_1,Add,/model.11/m.0/m.0.1/Add_1_output_0,19.1365,6.0969,3.139,10.4,7.7864
/model.15/m.0/m/m.0/cv2/act/Mul,Mul,/model.15/m.0/m/m.0/cv2/act/Mul_output_0,7.588,2.8327,2.679,16.2,7.7209
/model.5/cv2/act/Mul,Mul,/model.5/cv2/act/Mul_output_0,6.8947,2.4647,2.797,14.2,7.712
/model.11/m.1/m.1.0/Add,Add,/model.11/m.1/m.1.0/Add_output_0,21.335,6.5118,3.276,8.9,7.6782
/model.9/experts.1/conv/conv.3/Conv,Conv,/model.9/experts.1/conv/conv.3/Conv_output_0,8.9019,3.4565,2.575,17.7,7.6556
/model.24/m.0/m/m.0/Add,Add,/model.24/m.0/m/m.0/Add_output_0,7.9346,2.9094,2.727,14.3,7.5415
/model.3/cv1/conv/Conv,Conv,/model.3/cv1/conv/Conv_output_0,18.4082,6.1559,2.99,10.8,7.5406
/model.21/m.0/cv3/conv/Conv,Conv,/model.21/m.0/cv3/conv/Conv_output_0,19.52,5.9918,3.258,8.5,7.4758
/model.11/m.0/m.0.0/Add_1,Add,/model.11/m.0/m.0.0/Add_1_output_0,16.5483,5.7266,2.89,11.5,7.4495
/model.25/cv2.2/cv2.2.1/conv/Conv,Conv,/model.25/cv2.2/cv2.2.1/conv/Conv_output_0,58.938,20.7683,2.838,11.7,7.4165
/model.11/m.0/m.0.0/attn/MatMul,MatMul,/model.11/m.0/m.0.0/attn/MatMul_output_0,95.3781,20.2161,4.718,3.6,7.4109
/model.15/m.0/m/m.0/cv1/act/Mul,Mul,/model.15/m.0/m/m.0/cv1/act/Mul_output_0,6.1903,2.3268,2.66,14.5,7.3879
/model.6/experts.0/conv/conv.0/Conv,Conv,/model.6/experts.0/conv/conv.0/Conv_output_0,12.7515,4.3719,2.917,10.9,7.3484
/model.8/m.0/m.0.1/attn/qkv/conv/Conv,Conv,/model.8/m.0/m.0.1/attn/qkv/conv/Conv_output_0,10.5126,4.5066,2.333,21.1,7.3464
/model.11/m.0/m.0.0/attn/Mul,Mul,/model.11/m.0/m.0.0/attn/Mul_output_0,16.8606,3.5737,4.718,3.6,7.3266
/model.11/m.0/m.0.1/attn/proj/conv/Conv,Conv,/model.11/m.0/m.0.1/attn/proj/conv/Conv_output_0,6.8035,2.219,3.066,9.5,7.3222
/model.11/m.0/m.0.0/attn/MatMul_1,MatMul,/model.11/m.0/m.0.0/attn/MatMul_1_output_0,5.6664,1.4636,3.872,5.4,7.3035
/model.11/m.0/m.0.0/mlp/mlp.1/conv/Conv,Conv,/model.11/m.0/m.0.0/mlp/mlp.1/conv/Conv_output_0,6.1892,2.2559,2.744,12.7,7.2726
/model.15/m.0/cv3/act/Mul,Mul,/model.15/m.0/cv3/act/Mul_output_0,7.2975,2.4557,2.972,9.7,7.163
/model.25/cv2.0/cv2.0.0/conv/Conv,Conv,/model.25/cv2.0/cv2.0.0/conv/Conv_output_0,15.7316,4.9638,3.169,8.1,7.128
/model.8/m.1/m.1.1/attn/MatMul,MatMul,/model.8/m.1/m.1.1/attn/MatMul_output_0,251.1942,46.0395,5.456,2.5,7.1075
/model.24/m.0/m/m.0/cv1/act/Mul,Mul,/model.24/m.0/m/m.0/cv1/act/Mul_output_0,5.1762,2.1986,2.354,18.6,7.095
/model.15/m.0/m/m.0/Add,Add,/model.15/m.0/m/m.0/Add_output_0,8.429,2.9732,2.835,10.7,7.0923
/model.25/Concat_1,Concat,/model.25/Concat_1_output_0,40.7229,18.5338,2.197,21.9,7.0707
/model.21/m.0/m/m.0/cv1/act/Mul,Mul,/model.21/m.0/m/m.0/cv1/act/Mul_output_0,4.437,1.7583,2.523,14.8,7.0509
/model.8/m.1/m.1.1/attn/Mul,Mul,/model.8/m.1/m.1.1/attn/Mul_output_0,44.4053,8.1387,5.456,2.5,7.0218
/model.11/m.1/m.1.0/attn/qkv/conv/Conv,Conv,/model.11/m.1/m.1.0/attn/qkv/conv/Conv_output_0,9.3889,4.3039,2.181,22.7,7.0201
/model.11/m.0/m.0.1/Add,Add,/model.11/m.0/m.0.1/Add_output_0,16.617,6.0034,2.768,10.9,7.0098
/model.24/m.0/cv3/act/Mul,Mul,/model.24/m.0/cv3/act/Mul_output_0,9.4211,4.3639,2.159,23.3,7.0077
/model.11/cv1/conv/Conv,Conv,/model.11/cv1/conv/Conv_output_0,16.6714,5.5337,3.013,8.6,6.9592
/model.18/m.0/Concat,Concat,/model.18/m.0/Concat_output_0,13.376,5.371,2.49,14.1,6.898
/model.8/m.0/m.0.1/attn/pe/conv/Conv,Conv,/model.8/m.0/m.0.1/attn/pe/conv/Conv_output_0,6.5336,3.4935,1.87,36.8,6.8955
/model.24/m.0/m/m.1/cv2/act/Mul,Mul,/model.24/m.0/m/m.1/cv2/act/Mul_output_0,14.2366,6.859,2.076,24.6,6.8646
/model.18/Concat,Concat,/model.18/Concat_output_0,4.6533,1.961,2.373,16.2,6.8421
/model.25/cv3.0/cv3.0.0/cv3.0.0.1/conv/Conv,Conv,/model.25/cv3.0/cv3.0.0/cv3.0.0.1/conv/Conv_output_0,7.7203,2.6573,2.905,9.1,6.837
/model.15/m.0/cv1/act/Mul,Mul,/model.15/m.0/cv1/act/Mul_output_0,2.9143,1.0527,2.768,10.5,6.8237
/model.21/m.0/m/m.0/cv2/act/Mul,Mul,/model.21/m.0/m/m.0/cv2/act/Mul_output_0,6.0083,2.785,2.157,20.8,6.7503
/model.11/m.0/m.0.0/attn/proj/conv/Conv,Conv,/model.11/m.0/m.0.0/attn/proj/conv/Conv_output_0,6.3288,2.7821,2.275,16.6,6.6259
/model.18/cv1/act/Mul,Mul,/model.18/cv1/act/Mul_output_0,4.3123,1.7702,2.436,13.2,6.5461
/model.3/Concat,Concat,/model.3/Concat_output_0,10.4245,5.8369,1.786,34.1,6.4755
/model.2/m.0/cv2/act/Mul,Mul,/model.2/m.0/cv2/act/Mul_output_0,21.8775,7.6624,2.855,8.1,6.4696
/model.11/m.0/m.0.0/attn/pe/conv/Conv,Conv,/model.11/m.0/m.0.0/attn/pe/conv/Conv_output_0,10.9375,4.8468,2.257,15.6,6.4632
/model.8/Concat,Concat,/model.8/Concat_output_0,14.93,6.8151,2.191,16.5,6.4083
/model.9/routing/router/router.0/Conv,Conv,/model.9/routing/router/router.0/Conv_output_0,4.5401,3.3516,1.355,103.7,6.3857
/model.8/m.0/m.0.0/attn/pe/conv/Conv,Conv,/model.8/m.0/m.0.0/attn/pe/conv/Conv_output_0,9.1615,3.2455,2.823,8.2,6.3765
/model.11/m.1/m.1.0/Add_1,Add,/model.11/m.1/m.1.0/Add_1_output_0,21.2851,7.0216,3.031,6.7,6.3346
/model.21/m.0/m/m.1/cv2/act/Mul,Mul,/model.21/m.0/m/m.1/cv2/act/Mul_output_0,12.6788,4.9526,2.56,10.3,6.3309
/model.8/m.0/m.0.1/attn/Add,Add,/model.8/m.0/m.0.1/attn/Add_output_0,5.6659,2.1697,2.611,9.4,6.2201
/model.18/m.0/m/m.1/cv1/act/Mul,Mul,/model.18/m.0/m/m.1/cv1/act/Mul_output_0,4.6804,1.8047,2.593,9.6,6.2107
/model.25/cv3.2/cv3.2.1/cv3.2.1.1/conv/Conv,Conv,/model.25/cv3.2/cv3.2.1/cv3.2.1.1/conv/Conv_output_0,44.403,17.9,2.481,10.3,6.2003
/model.18/cv2/act/Mul,Mul,/model.18/cv2/act/Mul_output_0,4.7009,2.2334,2.105,16.9,6.157
/model.18/m.0/cv3/conv/Conv,Conv,/model.18/m.0/cv3/conv/Conv_output_0,8.7851,2.6894,3.267,5.2,6.0819
/model.11/m.1/m.1.0/attn/pe/conv/Conv,Conv,/model.11/m.1/m.1.0/attn/pe/conv/Conv_output_0,6.9516,3.6843,1.887,22.2,6.0382
/model.8/m.1/m.1.0/attn/proj/conv/Conv,Conv,/model.8/m.1/m.1.0/attn/proj/conv/Conv_output_0,7.6311,3.5241,2.165,14.2,5.9992
/model.18/cv2/conv/Conv,Conv,/model.18/cv2/conv/Conv_output_0,7.6146,3.1721,2.4,10.6,5.989
/model.12/experts.1/conv/conv.0/Conv,Conv,/model.12/experts.1/conv/conv.0/Conv_output_0,11.2681,4.867,2.315,11.1,5.9036
/model.8/m.0/m.0.0/attn/Add,Add,/model.8/m.0/m.0.0/attn/Add_output_0,8.6943,3.2431,2.681,7.6,5.8861
