domain,effective_experts_mean,effective_experts_std,expert,layer,mean_probability_mean,mean_probability_std,n_images,normalized_entropy_mean,normalized_entropy_std,top1_margin_mean,top1_margin_std,top1_share_mean,top1_share_std
large_objects,2.9919736720621586,0.0014038538904112355,LocalConvTransformer,model.20.m.0,0.33582831523381174,0.0022496657504103147,128,0.997561352327466,0.00042716815220948234,0.03140306181740016,0.0027924731121881114,0.41041015625,0.0506079208030412
large_objects,2.9919736720621586,0.0014038538904112355,WindowTransformer,model.20.m.0,0.3245722185820341,0.0003750358461630054,128,0.997561352327466,0.00042716815220948234,0.03140306181740016,0.0027924731121881114,0.0452099609375,0.02197597299715511
large_objects,2.9990720339119434,0.0004106851990297557,DeformableTransformer,model.20.m.1,0.33729279320687056,0.0014420231556096308,128,0.9997184029780328,0.00012466162311329258,0.008901786277419887,0.0016685459298946311,0.47874511718750007,0.07729106074730022
large_objects,2.9990720339119434,0.0004106851990297557,LocalConvTransformer,model.20.m.1,0.33072906639426947,0.000647787732728036,128,0.9997184029780328,0.00012466162311329258,0.008901786277419887,0.0016685459298946311,0.19473632812499997,0.04467805117157542
large_objects,2.9990720339119434,0.0004106851990297557,WindowTransformer,model.20.m.1,0.33197811827994883,0.0008392518944455001,128,0.9997184029780328,0.00012466162311329258,0.008901786277419887,0.0016685459298946311,0.3265185546875,0.06449043543243216
large_objects,3.0,0.0,DeformableTransformer,model.23.m.0,0.3333495017141104,1.612403516062405e-07,128,1.0,0.0,7.072209604075397e-05,8.881332996344508e-08,0.0,0.0
large_objects,3.0,0.0,LocalConvTransformer,model.23.m.0,0.3332302551716566,3.758162483973775e-07,128,1.0,0.0,7.072209604075397e-05,8.881332996344508e-08,0.0,0.0
large_objects,3.0,0.0,WindowTransformer,model.23.m.0,0.3334202254191041,2.2027310989213192e-07,128,1.0,0.0,7.072209604075397e-05,8.881332996344508e-08,1.0,0.0
large_objects,3.0,0.0,DeformableTransformer,model.23.m.1,0.3333257706835866,1.676488185170892e-07,128,1.0,0.0,4.6058586065100826e-05,2.098845630828642e-07,0.0,0.0
large_objects,3.0,0.0,LocalConvTransformer,model.23.m.1,0.3333718297071755,1.1667343004518757e-07,128,1.0,0.0,4.6058586065100826e-05,2.098845630828642e-07,1.0,0.0
large_objects,3.0,0.0,WindowTransformer,model.23.m.1,0.3333023979794234,1.9682079185024468e-07,128,1.0,0.0,4.6058586065100826e-05,2.098845630828642e-07,0.0,0.0
small_objects,2.9824896212667227,0.002515973220310089,DeformableTransformer,model.14.m.0,0.3161453444045037,0.0013434484752097994,128,0.9946712339296937,0.0007680248921448673,0.05306404078146443,0.004036274878125468,0.0051806640625,0.0033654102820566086
small_objects,2.9824896212667227,0.002515973220310089,LocalConvTransformer,model.14.m.0,0.33823377429507673,0.0013705219916034853,128,0.9946712339296937,0.0007680248921448673,0.05306404078146443,0.004036274878125468,0.5103710937499999,0.03154266864504308
