experiment_id,image_id,layer_name,inference_repeat,selected_expert,top1_probability,route_entropy
B_mot_fp32,visdrone-val-023-060a42ec3ff7,model.23.m.0,0,LocalConvTransformer,0.33333346247673035,1.0986122916069525
B_mot_fp32,visdrone-val-023-060a42ec3ff7,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.0986122916069765
B_mot_fp32,visdrone-val-024-be751662933a,model.14.m.0,0,WindowTransformer,0.3342250883579254,1.0986099354754657
B_mot_fp32,visdrone-val-024-be751662933a,model.14.m.1,0,LocalConvTransformer,0.3333583474159241,1.098612290185496
B_mot_fp32,visdrone-val-024-be751662933a,model.20.m.0,0,WindowTransformer,0.333469420671463,1.0986122417566224
B_mot_fp32,visdrone-val-024-be751662933a,model.20.m.1,0,WindowTransformer,0.333342045545578,1.09861228844246
B_mot_fp32,visdrone-val-024-be751662933a,model.23.m.0,0,LocalConvTransformer,0.33333346247673035,1.0986122916069525
B_mot_fp32,visdrone-val-024-be751662933a,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.0986122916069765
B_mot_fp32,visdrone-val-025-993376b691f2,model.14.m.0,0,WindowTransformer,0.3340063989162445,1.0986109650238656
B_mot_fp32,visdrone-val-025-993376b691f2,model.14.m.1,0,LocalConvTransformer,0.33339959383010864,1.0986122811518337
B_mot_fp32,visdrone-val-025-993376b691f2,model.20.m.0,0,WindowTransformer,0.3334246277809143,1.0986122663238693
B_mot_fp32,visdrone-val-025-993376b691f2,model.20.m.1,0,WindowTransformer,0.3333410322666168,1.098612288267829
B_mot_fp32,visdrone-val-025-993376b691f2,model.23.m.0,0,LocalConvTransformer,0.33333346247673035,1.0986122916069525
B_mot_fp32,visdrone-val-025-993376b691f2,model.23.m.1,0,LocalConvTransformer,0.3333333730697632,1.0986122886681062
B_mot_fp32,visdrone-val-026-69b1ce6d57e0,model.14.m.0,0,WindowTransformer,0.3339309096336365,1.0986112398217327
B_mot_fp32,visdrone-val-026-69b1ce6d57e0,model.14.m.1,0,LocalConvTransformer,0.3333992660045624,1.0986122786467867
B_mot_fp32,visdrone-val-026-69b1ce6d57e0,model.20.m.0,0,WindowTransformer,0.33342868089675903,1.0986122619130294
B_mot_fp32,visdrone-val-026-69b1ce6d57e0,model.20.m.1,0,WindowTransformer,0.33334115147590637,1.0986122883469773
B_mot_fp32,visdrone-val-026-69b1ce6d57e0,model.23.m.0,0,LocalConvTransformer,0.33333346247673035,1.0986122916069525
B_mot_fp32,visdrone-val-026-69b1ce6d57e0,model.23.m.1,0,LocalConvTransformer,0.3333333730697632,1.0986122886681062
B_mot_fp32,visdrone-val-027-a2f3bcfd7293,model.14.m.0,0,WindowTransformer,0.33408015966415405,1.098610659239594
B_mot_fp32,visdrone-val-027-a2f3bcfd7293,model.14.m.1,0,LocalConvTransformer,0.3333829641342163,1.0986122881148677
