domain,effective_experts_mean,effective_experts_std,expert,layer,mean_probability_mean,mean_probability_std,n_images,normalized_entropy_mean,normalized_entropy_std,top1_margin_mean,top1_margin_std,top1_share_mean,top1_share_std
brain-tumor,3.0,0.0,WindowTransformer,model.23.m.0,0.33342048176564276,2.54414665241697e-07,128,1.0,0.0,7.084216508701502e-05,6.100294600143819e-08,1.0,0.0
brain-tumor,3.0,0.0,DeformableTransformer,model.23.m.1,0.3333257953636348,8.838300417502984e-08,128,1.0,0.0,4.603678277703693e-05,1.178348832622556e-07,0.0,0.0
brain-tumor,3.0,0.0,LocalConvTransformer,model.23.m.1,0.33337183273397386,6.906180863645577e-08,128,1.0,0.0,4.603678277703693e-05,1.178348832622556e-07,1.0,0.0
brain-tumor,3.0,0.0,WindowTransformer,model.23.m.1,0.3333023732993752,9.926205800178081e-08,128,1.0,0.0,4.603678277703693e-05,1.178348832622556e-07,0.0,0.0
COCO128,2.9947021575644612,0.0006933578657435585,DeformableTransformer,all,0.33304667593135184,0.0007347869761334432,128,0.9983883841584127,0.00021139821097251359,0.019208041536093862,0.0014689617473670998,0.2602815755208333,0.024921650930398127
COCO128,2.9947021575644612,0.0006933578657435585,LocalConvTransformer,all,0.33300116173146915,0.0006664855614838582,128,0.9983883841584127,0.00021139821097251359,0.019208041536093862,0.0014689617473670998,0.37542480468750006,0.019115815773626074
COCO128,2.9947021575644612,0.0006933578657435585,WindowTransformer,all,0.3339521443316092,0.00035893722523986233,128,0.9983883841584127,0.00021139821097251359,0.019208041536093862,0.0014689617473670998,0.3642936197916667,0.017176592406524794
VisDrone,2.995177259979149,0.0005512398544404084,DeformableTransformer,all,0.33288414120518917,0.0006387937284087334,128,0.9985332703993965,0.00016813347305770734,0.017966112574039052,0.0010476918475725073,0.24980712890624998,0.018997141325505104
VisDrone,2.995177259979149,0.0005512398544404084,LocalConvTransformer,all,0.3334368152233461,0.0005420753379541442,128,0.9985332703993965,0.00016813347305770734,0.017966112574039052,0.0010476918475725073,0.36969238281249994,0.0147218815824839
VisDrone,2.995177259979149,0.0005512398544404084,WindowTransformer,all,0.3336790255658949,0.00036003375009299884,128,0.9985332703993965,0.00016813347305770734,0.017966112574039052,0.0010476918475725073,0.38050048828125,0.01524464920022926
